dataset,filename,severity,spatial_score,global_cast_score,mean_delta_e,input_path,gt_path
LSUI,2046.jpg,Severe,8.630209922790527,14.837766647338867,15.702824592590332,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2046.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2046.jpg
LSUI,2047.jpg,Moderate,7.106815814971924,19.889741897583008,20.754804611206055,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2047.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2047.jpg
LSUI,2048.jpg,Moderate,7.100058555603027,7.775287628173828,8.768378257751465,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2048.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2048.jpg
LSUI,2049.jpg,Moderate,6.988927364349365,20.67721176147461,21.78533935546875,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2049.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2049.jpg
LSUI,2050.jpg,Mild,5.5030903816223145,22.988849639892578,23.62704849243164,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2050.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2050.jpg
LSUI,2051.jpg,Mild,5.619494438171387,17.70406723022461,18.859909057617188,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2051.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2051.jpg
LSUI,2052.jpg,Moderate,6.6898417472839355,9.987310409545898,11.853585243225098,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2052.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2052.jpg
LSUI,2053.jpg,Moderate,6.663127422332764,15.611403465270996,16.011959075927734,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2053.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2053.jpg
LSUI,2054.jpg,Severe,10.28735065460205,18.178558349609375,20.47492218017578,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2054.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2054.jpg
LSUI,2055.jpg,Severe,14.558161735534668,46.875431060791016,47.333213806152344,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2055.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2055.jpg
LSUI,2056.jpg,Moderate,6.960872173309326,10.450395584106445,11.800232887268066,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2056.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2056.jpg
LSUI,2057.jpg,Severe,10.048449516296387,23.43448257446289,24.67462921142578,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2057.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2057.jpg
LSUI,2058.jpg,Mild,4.867027282714844,14.377270698547363,15.87784194946289,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2058.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2058.jpg
LSUI,2059.jpg,Mild,4.486806392669678,16.042455673217773,16.716501235961914,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2059.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2059.jpg
LSUI,2060.jpg,Severe,8.870305061340332,14.055438041687012,16.064729690551758,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2060.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2060.jpg
LSUI,2061.jpg,Severe,12.156991004943848,19.410499572753906,21.193056106567383,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2061.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2061.jpg
LSUI,2062.jpg,Mild,4.696042537689209,11.618514060974121,13.326189041137695,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2062.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2062.jpg
LSUI,2063.jpg,Mild,1.763477087020874,7.621951103210449,8.507243156433105,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2063.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2063.jpg
LSUI,2064.jpg,Mild,4.653724193572998,19.129024505615234,20.18248748779297,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2064.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2064.jpg
LSUI,2065.jpg,Moderate,6.299417495727539,5.871070861816406,9.584612846374512,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2065.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2065.jpg
LSUI,2066.jpg,Severe,8.142525672912598,9.09376335144043,12.945281028747559,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2066.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2066.jpg
LSUI,2067.jpg,Mild,4.2789764404296875,14.483050346374512,15.477340698242188,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2067.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2067.jpg
LSUI,2068.jpg,Severe,14.131291389465332,12.101249694824219,18.608922958374023,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2068.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2068.jpg
LSUI,2069.jpg,Severe,15.7269287109375,16.758790969848633,23.502710342407227,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2069.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2069.jpg
LSUI,2070.jpg,Mild,5.108097553253174,23.39925765991211,23.825523376464844,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2070.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2070.jpg
LSUI,2071.jpg,Mild,5.215566635131836,10.968445777893066,11.735271453857422,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2071.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2071.jpg
LSUI,2072.jpg,Severe,9.06251335144043,14.128132820129395,17.014312744140625,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2072.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2072.jpg
LSUI,2073.jpg,Mild,5.4439191818237305,10.210634231567383,11.430497169494629,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2073.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2073.jpg
LSUI,2074.jpg,Severe,8.766070365905762,19.674673080444336,21.348003387451172,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2074.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2074.jpg
LSUI,2075.jpg,Moderate,6.547975063323975,12.029833793640137,14.79458236694336,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2075.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2075.jpg
LSUI,2997.jpg,Mild,4.619577407836914,33.048492431640625,33.28160095214844,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2997.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2997.jpg
LSUI,2998.jpg,Severe,9.76460075378418,9.854378700256348,13.614727973937988,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2998.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2998.jpg
LSUI,2999.jpg,Severe,8.877902030944824,14.52232837677002,15.500457763671875,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/2999.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/2999.jpg
LSUI,3000.jpg,Moderate,6.5981011390686035,19.92790412902832,20.856985092163086,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3000.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3000.jpg
LSUI,3001.jpg,Mild,4.580413341522217,24.52553367614746,24.886747360229492,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3001.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3001.jpg
LSUI,3002.jpg,Mild,5.418642997741699,7.648707866668701,9.43265438079834,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3002.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3002.jpg
LSUI,3003.jpg,Moderate,6.0891828536987305,22.15530776977539,22.850128173828125,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3003.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3003.jpg
LSUI,3004.jpg,Severe,8.637702941894531,13.861013412475586,14.618782043457031,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3004.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3004.jpg
LSUI,3005.jpg,Mild,4.947480201721191,16.014766693115234,17.277790069580078,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3005.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3005.jpg
LSUI,3006.jpg,Severe,8.42735481262207,10.621675491333008,13.89348030090332,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3006.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3006.jpg
LSUI,3007.jpg,Mild,3.965629816055298,11.904728889465332,12.900701522827148,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3007.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3007.jpg
LSUI,3008.jpg,Moderate,7.176194190979004,15.589120864868164,16.564231872558594,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3008.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3008.jpg
LSUI,3009.jpg,Mild,5.624292850494385,16.182106018066406,17.462730407714844,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3009.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3009.jpg
LSUI,3010.jpg,Mild,5.818075656890869,13.425629615783691,14.992921829223633,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3010.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3010.jpg
LSUI,3011.jpg,Moderate,7.921697616577148,6.450485706329346,7.2320990562438965,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3011.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3011.jpg
LSUI,3012.jpg,Mild,4.658438205718994,12.097115516662598,13.779287338256836,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3012.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3012.jpg
LSUI,3013.jpg,Severe,8.01449203491211,13.528777122497559,14.177199363708496,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3013.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3013.jpg
LSUI,3014.jpg,Moderate,6.3397088050842285,5.822751045227051,9.607744216918945,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3014.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3014.jpg
LSUI,3015.jpg,Mild,5.2581400871276855,19.95897674560547,20.690895080566406,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3015.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3015.jpg
LSUI,3016.jpg,Mild,5.869746208190918,11.0446138381958,13.226476669311523,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3016.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3016.jpg
LSUI,3017.jpg,Mild,4.764509201049805,16.358352661132812,17.755523681640625,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3017.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3017.jpg
LSUI,3018.jpg,Moderate,6.242724418640137,10.695350646972656,11.881807327270508,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3018.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3018.jpg
LSUI,3019.jpg,Moderate,7.579309463500977,17.670469284057617,18.419153213500977,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3019.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3019.jpg
LSUI,3020.jpg,Mild,4.475529670715332,22.57242202758789,23.099763870239258,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3020.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3020.jpg
LSUI,3021.jpg,Severe,8.198833465576172,11.857101440429688,15.324100494384766,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3021.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3021.jpg
LSUI,3022.jpg,Mild,5.963844299316406,20.505300521850586,21.4384765625,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3022.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3022.jpg
LSUI,3023.jpg,Moderate,7.531673908233643,13.849712371826172,15.153219223022461,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3023.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3023.jpg
LSUI,3024.jpg,Mild,3.5788397789001465,21.89811897277832,22.603214263916016,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3024.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3024.jpg
LSUI,3025.jpg,Mild,5.0454630851745605,17.24386978149414,17.938888549804688,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3025.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3025.jpg
LSUI,3026.jpg,Severe,9.22936725616455,13.64885139465332,16.59964370727539,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3026.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3026.jpg
LSUI,3027.jpg,Moderate,6.308157920837402,5.22139310836792,7.952212333679199,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3027.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3027.jpg
LSUI,3028.jpg,Moderate,7.390944004058838,12.026578903198242,13.503728866577148,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3028.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3028.jpg
LSUI,3029.jpg,Moderate,6.833888530731201,23.771154403686523,24.262380599975586,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3029.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3029.jpg
LSUI,3030.jpg,Moderate,6.599025249481201,15.073554039001465,15.63888931274414,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3030.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3030.jpg
LSUI,3031.jpg,Mild,4.816196918487549,7.088817119598389,9.623631477355957,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3031.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3031.jpg
LSUI,3032.jpg,Mild,5.1482696533203125,16.36309814453125,17.723766326904297,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3032.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3032.jpg
LSUI,3033.jpg,Mild,4.823538780212402,21.468341827392578,22.494049072265625,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3033.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3033.jpg
LSUI,3034.jpg,Mild,4.284116744995117,19.67884063720703,20.738903045654297,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3034.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3034.jpg
LSUI,3035.jpg,Mild,4.688815116882324,17.580322265625,18.837684631347656,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3035.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3035.jpg
LSUI,3036.jpg,Moderate,7.700192451477051,10.425332069396973,13.03449821472168,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3036.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3036.jpg
LSUI,3037.jpg,Moderate,7.198426246643066,20.597064971923828,20.992490768432617,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3037.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3037.jpg
LSUI,3038.jpg,Mild,5.5658369064331055,13.39180850982666,14.303877830505371,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3038.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3038.jpg
LSUI,3039.jpg,Mild,5.031431198120117,23.196903228759766,23.82250213623047,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3039.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3039.jpg
LSUI,3040.jpg,Moderate,6.949172496795654,10.520694732666016,12.591821670532227,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3040.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3040.jpg
LSUI,3041.jpg,Moderate,6.5394487380981445,21.10344696044922,22.150535583496094,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3041.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3041.jpg
LSUI,3042.jpg,Moderate,6.4180779457092285,14.075444221496582,14.795583724975586,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3042.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3042.jpg
LSUI,3043.jpg,Mild,2.116826295852661,23.442005157470703,23.60357093811035,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3043.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3043.jpg
LSUI,3044.jpg,Severe,10.224639892578125,18.95530891418457,20.759611129760742,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3044.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3044.jpg
LSUI,3045.jpg,Moderate,6.0960893630981445,13.233353614807129,15.272867202758789,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3045.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3045.jpg
LSUI,3046.jpg,Mild,4.493317604064941,21.3212833404541,21.99594497680664,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3046.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3046.jpg
LSUI,3047.jpg,Mild,3.6401965618133545,15.486940383911133,17.016971588134766,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3047.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3047.jpg
LSUI,3048.jpg,Moderate,7.0254950523376465,16.739398956298828,18.374406814575195,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3048.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3048.jpg
LSUI,3049.jpg,Moderate,7.443399906158447,14.71261978149414,16.54979133605957,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3049.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3049.jpg
LSUI,3050.jpg,Mild,5.0275044441223145,8.477337837219238,11.454659461975098,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3050.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3050.jpg
LSUI,3051.jpg,Severe,9.134711265563965,14.245601654052734,17.05852699279785,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3051.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3051.jpg
LSUI,3052.jpg,Moderate,6.571023464202881,20.23602867126465,21.299327850341797,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3052.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3052.jpg
LSUI,3053.jpg,Mild,4.306364059448242,14.692289352416992,15.911153793334961,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3053.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3053.jpg
LSUI,3054.jpg,Severe,8.33626937866211,17.242027282714844,19.32642364501953,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3054.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3054.jpg
LSUI,3055.jpg,Mild,3.921379566192627,13.853034019470215,15.04836368560791,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3055.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3055.jpg
LSUI,3056.jpg,Mild,4.8198442459106445,11.372902870178223,13.180424690246582,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3056.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3056.jpg
LSUI,3057.jpg,Moderate,7.348884582519531,19.598905563354492,20.295761108398438,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3057.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3057.jpg
LSUI,3058.jpg,Mild,4.715971946716309,17.552413940429688,18.491119384765625,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3058.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3058.jpg
LSUI,3059.jpg,Mild,5.707220554351807,19.26667594909668,20.17800521850586,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3059.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3059.jpg
LSUI,3060.jpg,Mild,4.487638473510742,20.12060546875,20.816753387451172,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3060.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3060.jpg
LSUI,3061.jpg,Mild,2.837677001953125,27.227663040161133,27.466196060180664,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3061.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3061.jpg
LSUI,3062.jpg,Moderate,6.343686103820801,12.891308784484863,15.651739120483398,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3062.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3062.jpg
LSUI,3063.jpg,Moderate,7.3268961906433105,13.38962459564209,16.162654876708984,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3063.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3063.jpg
LSUI,3064.jpg,Severe,8.316557884216309,14.057480812072754,16.146221160888672,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3064.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3064.jpg
LSUI,3065.jpg,Moderate,6.222077369689941,18.728275299072266,20.226516723632812,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3065.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3065.jpg
LSUI,3066.jpg,Moderate,6.929110527038574,17.21705436706543,18.326725006103516,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3066.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3066.jpg
LSUI,3067.jpg,Moderate,6.144883155822754,14.631103515625,16.263534545898438,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3067.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3067.jpg
LSUI,3068.jpg,Mild,5.658064365386963,12.117026329040527,14.360613822937012,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3068.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3068.jpg
LSUI,3069.jpg,Moderate,6.677820682525635,11.221985816955566,12.477421760559082,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3069.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3069.jpg
LSUI,3070.jpg,Moderate,6.184009552001953,21.437166213989258,22.05450439453125,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3070.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3070.jpg
LSUI,3071.jpg,Mild,4.575741291046143,8.98802661895752,10.5581693649292,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3071.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3071.jpg
LSUI,3072.jpg,Mild,3.5843403339385986,16.490318298339844,17.74199676513672,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3072.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3072.jpg
LSUI,3073.jpg,Severe,8.162246704101562,17.419164657592773,18.061342239379883,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3073.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3073.jpg
LSUI,3074.jpg,Mild,3.6193289756774902,21.827011108398438,22.571308135986328,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3074.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3074.jpg
LSUI,3075.jpg,Moderate,6.289558410644531,15.168010711669922,16.46890640258789,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/input/3075.jpg,/data2/users/zhangxu/ISP/6_UIR/Datasets/LSUI/test/GT/3075.jpg
